fname,first_label,first_possibility,second_label,second_possibility
clip_6ca3614e3.wav,unknown,8.69245,go,8.48802
clip_ff22b0ae5.wav,yes,7.59592,no,7.16048
clip_451ee7982.wav,go,7.72038,unknown,7.46563
clip_e2bfeee25.wav,on,17.3657,unknown,16.6075
clip_b241174e7.wav,unknown,9.56479,no,9.42545
clip_c11a03e02.wav,on,11.5271,unknown,10.9576
clip_070abd9e7.wav,left,14.565,yes,14.4657
clip_c136f4676.wav,down,9.01586,no,8.55015
clip_bada185e3.wav,down,15.8196,unknown,15.6248
clip_eb0a7c25f.wav,stop,9.36987,unknown,8.95222
clip_fd9743ec5.wav,left,10.5549,unknown,10.3651
clip_27d0d4383.wav,go,7.09918,down,6.90731
clip_86a551075.wav,off,8.45017,unknown,8.09525
clip_6f46256bd.wav,off,10.3964,on,9.48
clip_3da1f9382.wav,unknown,10.7158,right,9.94991
clip_3bb73dc13.wav,left,10.633,yes,10.5572
clip_a63d1af56.wav,on,12.5985,unknown,11.6315
clip_9ce1b27f1.wav,no,9.13748,down,8.4412
clip_5e1fd0b2c.wav,unknown,1.60264,off,1.45074
clip_513d0ec07.wav,go,15.4508,unknown,14.9248
clip_0bc1bc199.wav,no,9.66292,go,8.93596
clip_678b37024.wav,go,12.3609,unknown,11.5498
clip_d2fd0756a.wav,go,8.74163,stop,8.04657
clip_339bfe950.wav,on,8.62141,off,8.48046
clip_4d5000ee6.wav,go,10.6097,down,9.93452
clip_2685a3e76.wav,left,10.5446,unknown,10.434
clip_7cc0ac543.wav,yes,14.9702,left,14.2544
clip_f8ddcd495.wav,up,4.04078,unknown,3.74338
clip_966df047d.wav,yes,14.3948,left,13.0524
clip_b461ee18f.wav,go,10.347,no,10.2798
clip_4b1c830e3.wav,unknown,11.3634,stop,10.8422
clip_20166bd64.wav,unknown,11.803,stop,11.4945
clip_f7897cf4f.wav,unknown,11.4582,down,10.8694
clip_3cac34c46.wav,right,7.44958,unknown,6.80628
clip_f0ece2b6b.wav,unknown,5.96992,no,5.43534
clip_6bcc22ff2.wav,unknown,8.85502,left,8.28083
clip_0db21cb50.wav,off,9.63362,up,9.17342
clip_f2eb795b7.wav,down,11.0953,unknown,10.7664
clip_1a7a3675c.wav,down,9.83023,go,9.24595
clip_f2f9def8d.wav,stop,10.4094,unknown,10.3402
clip_82571e6ec.wav,unknown,8.18149,off,7.99519
clip_53e83f3b3.wav,on,6.67031,unknown,6.04012
clip_597d1a7fb.wav,off,6.6307,unknown,6.08977
clip_3a4d33b35.wav,unknown,15.2455,on,13.8548
clip_ec976312e.wav,up,11.8165,off,10.9642
clip_2f0d02520.wav,up,5.28033,off,5.12851
clip_1177b034b.wav,down,12.4665,no,11.4544
clip_77f3b8c7e.wav,up,6.23715,off,5.77256
clip_fab49c9d3.wav,off,10.3017,up,9.59189
clip_aa8bd32fd.wav,unknown,11.6633,go,10.6923
clip_adf86d0fc.wav,no,9.26761,unknown,8.7117
clip_0ab4c2ae4.wav,on,17.5014,unknown,17.4762
clip_4a7606d7b.wav,on,4.43582,off,4.13677
clip_19a7055c3.wav,no,8.76994,go,8.10475
clip_75cd31b83.wav,no,8.57576,unknown,8.42947
clip_53c62fff3.wav,on,16.6433,unknown,16.0078
clip_9b38d8a50.wav,on,18.2135,unknown,16.3941
clip_25add7c0a.wav,unknown,9.52417,no,9.52092
clip_feb7b72e3.wav,silence,2.60743,unknown,2.60467
clip_6051f5499.wav,unknown,17.141,on,16.8307
clip_34ee7d3eb.wav,unknown,6.40116,off,6.26948
clip_57337faa8.wav,unknown,11.3714,on,10.7427
clip_dd9bc2226.wav,go,6.55776,unknown,6.33505
clip_f1263c622.wav,unknown,10.9513,left,10.6976
clip_47f920240.wav,right,13.1521,unknown,12.1313
clip_3e97a6434.wav,no,7.36041,right,7.15665
clip_0ad836639.wav,down,9.211,no,8.62492
clip_583b48107.wav,right,18.6116,unknown,18.4529
clip_65a0165d0.wav,yes,11.7335,left,11.6998
clip_a56b91285.wav,unknown,3.26941,down,3.00154
clip_6cde3acd3.wav,unknown,23.6415,right,22.2919
clip_3c293b8e4.wav,on,12.0993,unknown,11.168
clip_c71e0b0da.wav,unknown,13.1422,right,12.8181
clip_95abd4cfb.wav,unknown,9.65782,no,9.55022
clip_48a1da865.wav,go,12.0639,no,11.1457
clip_e523dda2f.wav,unknown,16.4094,right,15.7229
clip_53cb7c301.wav,go,11.2338,no,10.7789
clip_7a985de5a.wav,go,5.29668,unknown,5.02533
clip_a9e760a04.wav,yes,8.93679,unknown,8.36642
clip_281085da9.wav,right,18.8971,unknown,17.4843
clip_a48d4e99c.wav,unknown,10.1887,go,9.41803
clip_219423f10.wav,off,6.65953,up,6.4837
clip_a86bb9a25.wav,unknown,5.18247,go,4.99618
clip_82bbba620.wav,on,10.134,unknown,9.57104
clip_6f9ea328c.wav,up,7.70729,unknown,7.34905
clip_ce34cbca6.wav,unknown,12.0655,down,11.5013
clip_5317208af.wav,no,3.1191,unknown,3.07829
clip_cdccfe42d.wav,right,7.8934,left,7.23937
clip_6635b8790.wav,unknown,18.4239,on,18.2913
clip_69431e77f.wav,no,11.7522,unknown,11.4278
clip_53eb92c59.wav,unknown,12.6927,on,11.6603
clip_f052ced36.wav,unknown,4.55616,no,4.2819
clip_dc74383d6.wav,unknown,5.46795,off,5.0316
clip_2a5dc7a5c.wav,no,17.6009,go,16.5492
clip_741b83960.wav,off,9.47589,up,9.02935
clip_484e8125b.wav,no,11.973,down,11.0929
clip_62f1709f4.wav,unknown,7.89338,left,7.62434
clip_cb7780c77.wav,no,9.52035,unknown,9.09986
clip_21cfc818f.wav,off,4.68953,unknown,4.50006
clip_d21bed108.wav,unknown,11.5713,on,10.6044
clip_54557fae7.wav,no,11.445,yes,10.3693
clip_6f611f850.wav,unknown,20.1013,on,19.625
clip_d51e6b149.wav,unknown,8.26246,right,8.07787
clip_85e6d07bb.wav,unknown,4.6972,go,4.4315
clip_8c4b76596.wav,up,11.1408,off,10.3228
clip_8ed852b71.wav,unknown,8.71322,on,8.66687
clip_583ede7ab.wav,unknown,11.6038,off,11.0252
clip_8802b2b26.wav,unknown,9.69429,on,9.49883
clip_5ff4e5bc6.wav,off,6.43225,unknown,5.96804
clip_e8d5bb68e.wav,on,15.5796,unknown,15.5165
clip_eb241060f.wav,go,11.1738,unknown,10.0864
clip_fb50bc452.wav,unknown,13.0192,right,12.421
clip_c495e45b3.wav,off,10.643,unknown,10.1484
clip_97121f6d4.wav,unknown,8.03826,go,7.8864
clip_ba5f30ecc.wav,no,15.7698,down,14.4054
clip_53218aca1.wav,unknown,10.91,no,10.2375
clip_33bab8db6.wav,unknown,13.1922,on,12.5496
clip_6a16c9a03.wav,unknown,1.39271,off,1.32931
clip_1dd6dbe1a.wav,unknown,13.9061,right,13.1392
clip_20a4ca6cb.wav,on,9.6176,off,8.68842
clip_c11a6006c.wav,unknown,9.4177,on,8.73593
clip_1f743003a.wav,down,6.6262,unknown,6.442
clip_289ec4ae0.wav,no,14.9669,go,14.7105
clip_8f3aa42e6.wav,on,11.7327,unknown,11.3565
clip_dffeafe67.wav,left,16.6403,yes,15.0518
clip_dfefe22b6.wav,off,4.85636,unknown,4.56402
clip_994a9ebed.wav,on,7.22649,unknown,7.1487
clip_d3f074ad6.wav,unknown,2.12593,off,1.95432
clip_fae698e45.wav,no,12.2083,go,11.1211
clip_58a90cb53.wav,silence,5.63342,unknown,5.53397
clip_29fec6f3a.wav,off,11.1577,up,10.646
clip_deb71023d.wav,unknown,13.2275,stop,12.6925
clip_15bc506fb.wav,down,6.62722,unknown,5.96914
clip_0a7103cee.wav,unknown,15.1151,right,14.1109
clip_2aaa1e9b3.wav,unknown,4.03953,off,3.6775
clip_5f62955cf.wav,up,14.0952,off,13.1369
clip_7a1beba7c.wav,stop,10.0286,unknown,9.22468
clip_cc8e370ff.wav,go,7.30272,unknown,7.23304
clip_007a6d4cb.wav,stop,5.80754,unknown,5.67135
clip_41c0060fd.wav,right,7.53452,unknown,7.13165
clip_6c2840ce1.wav,no,9.37308,go,9.15136
clip_cabc2adc6.wav,unknown,12.8428,on,11.9799
clip_b9a7705de.wav,unknown,18.8099,on,17.9341
clip_26050c273.wav,unknown,11.7185,right,10.7717
clip_5497c1ca7.wav,unknown,8.39124,down,7.6126
clip_48398447f.wav,off,13.7455,up,12.447
clip_a551d4a17.wav,unknown,22.6092,right,22.0012
clip_8e43f020c.wav,on,9.53637,off,8.69087
clip_fa166efc1.wav,off,16.7084,up,15.2868
clip_04dd41a21.wav,no,8.83532,yes,8.33873
clip_b9940e7ad.wav,go,10.0076,unknown,9.26785
clip_d521bdf89.wav,unknown,8.04399,stop,7.79212
clip_86cc3e3a9.wav,up,5.12326,unknown,4.87716
clip_e75d14642.wav,unknown,12.0431,go,10.9937
clip_5d9457227.wav,go,9.29017,unknown,8.60156
clip_0bad13fe1.wav,unknown,8.6843,right,7.92395
clip_1d24ca4e7.wav,yes,11.8521,unknown,11.2297
clip_f62d3d971.wav,unknown,5.42024,go,5.06236
clip_07011d2da.wav,go,8.84477,no,8.07595
clip_f11a850eb.wav,unknown,9.8574,stop,9.58608
clip_58e6deb8e.wav,unknown,18.938,on,17.8665
clip_ab20f67e4.wav,unknown,10.543,yes,9.76628
clip_baaf7d9bc.wav,unknown,18.178,on,18.0625
clip_a31d566aa.wav,down,9.62855,unknown,9.40794
clip_9aa9138ad.wav,unknown,8.34254,no,7.74069
clip_89e2c4f7a.wav,unknown,4.92554,stop,4.50102
clip_66c3a77d6.wav,left,3.90476,no,3.73332
clip_57af9899f.wav,unknown,8.6724,on,8.55758
clip_938198159.wav,right,27.4496,unknown,25.5678
clip_e03bc7820.wav,no,9.48427,down,8.85811
clip_2b3496a1a.wav,unknown,6.68036,down,6.0282
clip_e47638f04.wav,right,14.13,unknown,14.0574
clip_785edfa1e.wav,right,18.666,unknown,17.6611
clip_d9baf3376.wav,unknown,7.92796,left,7.77431
clip_38e9bc9cf.wav,stop,13.6058,unknown,12.3396
clip_ac96cbb0c.wav,on,10.7417,unknown,9.80565
clip_848c49d00.wav,right,18.2697,unknown,17.0955
clip_6e6ccb698.wav,unknown,8.22924,down,8.00139
clip_1c3a89914.wav,unknown,7.21879,left,6.88608
clip_710a40c76.wav,unknown,3.76628,silence,3.45452
clip_ef480f8c8.wav,off,5.01346,stop,4.56563
clip_b7ad42e25.wav,no,14.4251,down,14.1942
clip_306f5e996.wav,unknown,9.26024,left,9.24137
clip_9b72e0089.wav,unknown,14.099,go,13.2994
clip_6a1c1e852.wav,unknown,7.74654,right,7.69393
clip_91ebc49f2.wav,no,6.95578,unknown,6.84912
clip_58818a1cb.wav,right,21.6339,unknown,20.2597
clip_66196381e.wav,unknown,7.99102,left,7.79807
clip_220b37bae.wav,go,9.74948,unknown,9.64255
clip_53909c666.wav,unknown,8.68848,go,7.92308
clip_145b3439a.wav,unknown,4.86304,down,4.65794
clip_5032a0e37.wav,unknown,10.6379,go,9.89094
clip_693d86ed7.wav,unknown,7.36756,on,7.00875
clip_f3bee5ce0.wav,unknown,7.6159,down,6.93537
clip_453d81125.wav,go,10.1667,unknown,9.33295
clip_8d4741cc5.wav,no,6.26589,down,5.85707
clip_6fe761176.wav,on,18.1415,unknown,17.7455
clip_f93ab8dd4.wav,unknown,8.46115,stop,7.72264
clip_c5a40f03d.wav,unknown,11.5989,down,11.4386
clip_dd6e21dd2.wav,off,7.76144,up,7.06365
clip_979732ff3.wav,off,11.6686,up,11.5222
clip_06a2058fb.wav,right,7.10726,unknown,6.58718
clip_3630f521f.wav,up,7.49807,off,7.2674
clip_b91aa8723.wav,unknown,1.71346,down,1.69884
clip_94f60a1a7.wav,unknown,7.68036,no,7.31865
clip_a96e7882b.wav,off,9.19592,stop,8.9671
clip_09ce595fa.wav,unknown,13.9879,right,12.7659
clip_29dfa9b8e.wav,down,7.61206,unknown,7.28656
clip_69caa3071.wav,unknown,12.1376,on,10.9379
clip_c30ea8643.wav,up,19.7983,off,18.431
clip_b74cef3fa.wav,on,8.62312,off,8.48202
clip_2be2611c3.wav,off,13.5712,up,12.654
clip_a574c6482.wav,go,10.2563,no,9.37284
clip_b110181f7.wav,no,13.421,go,13.405
clip_8f80e8a23.wav,on,2.54584,unknown,2.33106
clip_d0b2fefda.wav,unknown,6.90891,left,6.51112
clip_3f192fb40.wav,yes,12.7513,unknown,11.5998
clip_fd42f26b2.wav,on,11.9139,unknown,11.4152
clip_ec0e2307f.wav,up,5.11596,unknown,4.67346
clip_4d273c4e1.wav,unknown,12.0222,on,11.0366
clip_58871915c.wav,on,10.8012,off,10.3748
clip_7d9cd2ac3.wav,off,9.56237,up,9.50324
clip_7279eed90.wav,off,14.4275,up,14.2496
clip_080f0bbdc.wav,unknown,9.3666,down,8.49451
clip_c61bfcd4b.wav,left,19.5348,yes,17.6978
clip_487b95c78.wav,unknown,9.31985,right,8.94734
clip_090168a47.wav,unknown,10.128,stop,9.42693
clip_9df9b055d.wav,down,11.3312,unknown,10.5502
clip_c52b55cdd.wav,unknown,13.8382,on,12.619
clip_a4596b1d7.wav,on,11.8691,unknown,11.7285
clip_1d051f36f.wav,unknown,9.83771,on,9.09726
clip_36a56b342.wav,left,7.21895,unknown,7.19986
clip_8be17858d.wav,stop,9.18323,unknown,8.60619
clip_fd122d828.wav,down,13.2147,unknown,12.0472
clip_40c3c7920.wav,silence,4.05171,left,3.86311
clip_3fae11bee.wav,no,6.56775,go,6.03021
clip_3c65b6746.wav,unknown,3.80369,silence,3.641
clip_292354b21.wav,go,10.7146,stop,10.7088
clip_0cbcc6467.wav,unknown,13.1615,no,12.9881
clip_a8518f81b.wav,right,19.3615,unknown,17.8012
clip_0e4bf809c.wav,off,9.05279,unknown,8.81803
clip_a85853b42.wav,unknown,12.8864,on,12.0243
clip_5eae16c8a.wav,go,7.17215,unknown,7.05662
clip_503c6647f.wav,go,7.78409,unknown,7.52643
clip_15cd7b10f.wav,unknown,5.2788,stop,5.12929
clip_43e25e848.wav,go,11.5459,unknown,10.456
clip_284176fce.wav,unknown,11.4529,no,10.3984
clip_e812d4a5f.wav,unknown,9.59841,go,8.70535
clip_0b00e462e.wav,no,11.9229,unknown,11.843
clip_6117bba16.wav,unknown,4.60446,no,4.1506
clip_2971c3d20.wav,unknown,15.8994,right,15.5744
clip_0c83253c9.wav,left,5.96017,no,5.47377
clip_a182506dc.wav,unknown,14.4419,yes,14.0466
clip_77a53eab7.wav,unknown,7.83045,go,7.20583
clip_d4cc34188.wav,go,7.98127,stop,7.50626
clip_122b00c48.wav,up,13.9461,off,13.3621
clip_10eefa3f3.wav,on,11.3543,off,10.5499
clip_a0dc278c4.wav,unknown,8.71174,go,8.59427
clip_9680140a4.wav,unknown,7.89251,no,7.37452
clip_a5912aeef.wav,unknown,14.9505,right,14.9309
clip_bbcbfdfdb.wav,down,7.01483,go,7.00809
clip_a0cd0479a.wav,right,17.0493,unknown,16.0169
clip_2e0c1d7d6.wav,off,15.9987,on,15.7898
clip_197dc3ad8.wav,unknown,5.82362,no,5.38942
clip_f94b51598.wav,unknown,9.58806,stop,9.25181
clip_c01a16cf3.wav,right,15.1119,unknown,13.6293
clip_68fe3a4f8.wav,unknown,3.49603,no,3.26997
clip_0922268a6.wav,no,5.60822,left,5.08024
clip_99b89994e.wav,left,3.75701,unknown,3.64591
clip_461888bf4.wav,on,19.6407,unknown,17.8386
clip_ee625e5b9.wav,on,14.1722,unknown,13.6117
clip_4bfab5e8c.wav,unknown,11.1787,on,10.4717
clip_21f690c4f.wav,unknown,8.59762,off,8.50902
clip_f07f2c450.wav,yes,11.3448,left,10.374
clip_84d927010.wav,right,5.38716,unknown,5.32126
clip_6fbad4355.wav,unknown,10.2621,stop,10.0604
clip_d67b56603.wav,on,17.5167,unknown,16.7223
clip_e28c37ef5.wav,left,7.48967,right,7.16258
clip_d5a83f5e5.wav,unknown,10.5097,right,9.83339
clip_c53dbfe2d.wav,unknown,4.15824,off,3.96782
clip_09ec4e900.wav,right,8.47169,left,8.25003
clip_c84332337.wav,unknown,6.49792,left,6.01415
clip_4c612bb83.wav,go,9.57999,unknown,8.97301
clip_40d5ef25b.wav,off,16.433,up,16.1802
clip_92d55a0b6.wav,right,15.9003,unknown,15.1625
clip_a7947c35c.wav,no,10.2684,down,9.2862
clip_1efbf75cd.wav,down,8.47793,unknown,8.00093
clip_91f8f0c35.wav,unknown,17.2899,on,17.124
clip_7948f3ce4.wav,up,5.39942,off,5.07296
clip_d21b1c0a4.wav,yes,2.59574,unknown,2.50895
clip_b4d308209.wav,down,9.80545,no,9.69966
clip_986c4b956.wav,unknown,19.4271,on,17.5369
clip_3e72de0a3.wav,down,10.446,no,10.1368
clip_4c8a7774f.wav,go,11.8988,unknown,10.7751
clip_24c9d8633.wav,go,6.92134,unknown,6.59419
clip_24ef6da63.wav,off,7.36302,unknown,7.14942
clip_20a760ce4.wav,no,16.4094,down,15.187
clip_97f94fa94.wav,up,8.55064,off,8.48103
clip_ea147e9d6.wav,unknown,18.5187,on,17.3127
clip_6dcec4211.wav,no,9.65542,go,8.92933
clip_b82653d05.wav,go,9.62593,no,9.46931
clip_fa7a77013.wav,unknown,9.98544,on,9.32854
clip_1e38f4d69.wav,go,11.8713,no,10.9963
clip_d20954658.wav,right,9.98872,unknown,9.81026
clip_a5924efea.wav,on,7.54335,off,7.40586
clip_7de5b7ce1.wav,right,21.3849,unknown,19.5547
clip_b402350f8.wav,unknown,8.94889,go,8.31221
clip_322cde678.wav,off,10.2644,unknown,9.8462
clip_5c3e2cdbb.wav,on,13.1178,unknown,13.0614
clip_60d4e66a7.wav,unknown,7.86623,left,7.22572
clip_50c4d382a.wav,right,16.1801,unknown,16.1147
clip_4c295a2c3.wav,no,16.8518,down,16.3065
clip_30776a7fb.wav,off,9.2297,on,8.47217
clip_f9134ade3.wav,unknown,8.54424,no,8.52334
clip_8681cae32.wav,unknown,5.95202,left,5.9453
clip_80e37fba4.wav,no,10.1689,yes,9.17884
clip_5ac298126.wav,unknown,6.918,no,6.27505
clip_9e0470abd.wav,go,8.02874,no,7.97336
clip_e319ba57e.wav,unknown,8.81911,up,8.2785
clip_e1e12814f.wav,up,6.15481,on,5.78201
clip_2d8b1bcac.wav,unknown,13.4702,on,12.5971
clip_40e4c52b4.wav,down,3.25341,unknown,3.07048
clip_24f23f33e.wav,down,14.3342,go,14.1181
clip_c4343ca38.wav,unknown,14.3774,on,13.1739
clip_a281e81e4.wav,unknown,7.27383,left,6.75202
clip_6a785ef48.wav,unknown,9.32489,left,9.2671
clip_22baa7d7d.wav,left,19.1832,unknown,18.2898
clip_99ecaef27.wav,no,13.6852,down,12.8302
clip_ef8185ec1.wav,off,10.9635,up,10.0657
clip_7f12bf103.wav,unknown,5.90173,off,5.89492
clip_4fcc998a6.wav,off,6.67248,up,6.28226
clip_0a884dfe5.wav,unknown,6.90853,on,6.24695
clip_b733629a4.wav,go,11.4489,unknown,10.4396
clip_8629cc90c.wav,unknown,8.00013,no,7.8743
clip_532c9928a.wav,left,8.87545,unknown,8.22352
clip_fb889c8d1.wav,down,12.8267,unknown,11.8628
clip_4d9b870ab.wav,on,13.0282,unknown,12.4457
clip_d40f317e0.wav,off,14.4706,up,13.4671
clip_1b27e7a17.wav,unknown,14.1032,on,13.8385
clip_ff2f5213e.wav,no,4.97598,unknown,4.53758
clip_d80868ddc.wav,unknown,8.8113,yes,8.5649
clip_ea32fec7e.wav,unknown,19.9238,on,17.9836
clip_93975324c.wav,on,8.16729,unknown,7.55151
clip_f47439a97.wav,right,18.0397,unknown,16.7001
clip_7cd617282.wav,unknown,8.57847,off,8.13949
clip_c85a46b73.wav,up,16.1707,off,15.6813
clip_3e42a7f3d.wav,on,13.5496,off,12.5779
clip_2af8abf83.wav,no,9.87452,unknown,9.28102
clip_a2b132d86.wav,off,8.16632,unknown,7.69353
clip_f0e900b4f.wav,unknown,12.3181,right,11.7092
clip_f4565492e.wav,unknown,8.84235,no,8.78882
clip_64ece0ef0.wav,unknown,16.3901,on,15.9613
clip_7e123963d.wav,no,4.94147,unknown,4.63567
clip_e8235a1f6.wav,unknown,10.6919,go,10.3762
clip_abe5325dc.wav,off,7.75914,stop,7.73154
clip_aac123c19.wav,unknown,7.1858,down,6.79944
clip_7507d430c.wav,unknown,10.0872,no,9.13009
clip_a459d15c0.wav,unknown,8.66757,go,8.00464
clip_6635dd582.wav,right,22.1792,unknown,21.614
clip_a7e596890.wav,unknown,8.33824,no,7.93784
clip_d153009d0.wav,on,13.5591,unknown,13.5243
clip_f7657f9b2.wav,on,10.5217,off,9.86957
clip_95c11b9b0.wav,unknown,12.023,down,11.0269
clip_4e68461f0.wav,unknown,7.57239,go,6.95667
clip_52b7147f3.wav,off,12.6909,up,12.0457
clip_f93f3930a.wav,on,10.1876,unknown,9.75576
clip_ef70568df.wav,up,10.4732,unknown,9.98062
clip_86cdf72a5.wav,unknown,12.5375,no,11.6109
clip_1d351b641.wav,on,13.9954,unknown,13.9536
clip_bb693feae.wav,no,10.4655,unknown,10.3049
clip_c1ec0aff2.wav,unknown,13.5637,on,13.2593
clip_87e275d6a.wav,off,10.4182,up,10.2025
clip_990071c13.wav,off,4.66097,unknown,4.65566
clip_56ab354e4.wav,unknown,11.7338,on,11.614
clip_b03b4c17b.wav,unknown,7.30201,go,6.96907
clip_27626d16d.wav,right,28.9689,unknown,26.5971
clip_a86c895de.wav,unknown,22.9383,right,21.3956
clip_4f163cd98.wav,down,5.49588,no,4.95782
clip_920c5d2ed.wav,left,15.4197,unknown,14.8786
clip_6c301de56.wav,go,7.88627,unknown,7.61484
clip_5a66e6db3.wav,right,12.8424,unknown,11.8505
clip_ad783286e.wav,go,10.2188,no,9.53158
clip_3be1df248.wav,unknown,18.0161,on,16.9202
clip_75da1cf17.wav,on,8.3634,unknown,7.74099
clip_ddbd02646.wav,unknown,7.75812,on,7.75705
clip_51c3cffff.wav,unknown,23.0766,right,22.111
clip_65128f544.wav,stop,6.65899,unknown,6.23953
clip_0c1ac47ee.wav,down,17.4265,no,16.8391
clip_90853cc26.wav,left,16.8261,right,15.7858
clip_267eac1f9.wav,unknown,14.0147,yes,12.9014
clip_38c8c7a87.wav,off,6.84013,up,6.2174
clip_d1c9353f7.wav,off,13.1008,up,12.1903
clip_f300db4f8.wav,on,11.6428,unknown,11.4281
clip_c2504a298.wav,on,13.7566,unknown,13.3573
clip_1dbbf2cdd.wav,unknown,19.204,on,18.4759
clip_c40e0a3f5.wav,unknown,23.3544,right,23.1532
clip_2fc0fa404.wav,left,9.41069,right,9.17604
clip_d545b057c.wav,unknown,7.27013,go,6.66946
clip_455e7a71c.wav,unknown,13.6529,right,13.2746
clip_1737ba34c.wav,unknown,6.89517,go,6.88137
clip_b6cb72554.wav,unknown,8.06687,off,7.80899
clip_b469df5ae.wav,down,6.20839,unknown,5.80005
clip_d1b12f68d.wav,off,9.13797,on,9.02318
clip_53ddd2272.wav,right,14.9839,unknown,13.5303
clip_bafb0c98d.wav,on,11.959,unknown,11.3963
clip_affd755ab.wav,yes,12.1594,left,11.8856
clip_a5009567d.wav,go,10.3328,no,9.51726
clip_af23ba370.wav,right,7.33996,unknown,6.98262
clip_2f38181f8.wav,unknown,7.15604,off,6.98211
clip_9942d8645.wav,up,13.0084,off,12.1134
clip_edd2abb26.wav,up,6.43392,stop,6.17972
clip_766dd79a0.wav,stop,3.76059,off,3.5963
clip_0e6090d7d.wav,go,13.0053,unknown,12.2755
clip_8e1ce9896.wav,go,12.1006,no,11.3432
clip_85bbb5ca2.wav,off,5.29661,unknown,5.08012
clip_e4ab96c58.wav,down,10.9277,go,10.7282
clip_c96e175cf.wav,unknown,10.7815,go,10.5292
clip_b7fdb7c81.wav,unknown,28.1644,right,27.697
clip_cb50bf6da.wav,no,11.0979,go,10.3351
clip_064503a19.wav,no,12.3124,unknown,11.6349
clip_edee4ce4c.wav,unknown,14.3899,on,13.0582
clip_87d570965.wav,unknown,6.94767,up,6.91103
clip_ab644e1c6.wav,left,8.16032,yes,8.12454
clip_1e9c20bb2.wav,no,9.72545,unknown,9.62974
clip_73a61597b.wav,unknown,8.85107,stop,8.10844
clip_f5462acf1.wav,no,3.51619,unknown,3.40739
clip_6ccf25d16.wav,on,9.01317,unknown,8.89003
clip_39b998d34.wav,no,7.43542,unknown,7.22312
clip_e5f130373.wav,no,10.3839,go,9.39649
clip_ae06ed96a.wav,go,13.886,no,12.7405
clip_2b3935a13.wav,unknown,6.44716,left,6.20794
clip_ab483e55f.wav,no,13.5325,go,12.3111
clip_d12778953.wav,unknown,9.18277,down,8.8882
clip_c8ff2a930.wav,unknown,4.97261,right,4.63982
clip_a38e87f3e.wav,unknown,20.7487,on,19.4107
clip_83e5fa65f.wav,on,14.6837,unknown,13.7251
clip_48ac358f8.wav,go,6.22222,unknown,6.20374
clip_7cd03ed93.wav,yes,11.3471,unknown,11.3247
clip_8fecdb716.wav,unknown,1.57225,off,1.46283
clip_9de631995.wav,unknown,4.57532,down,4.47823
clip_949229552.wav,left,7.76787,unknown,7.45972
clip_59dd53043.wav,unknown,7.18378,down,6.61884
clip_e01d75a99.wav,unknown,7.14624,no,7.0486
clip_c515cd1d3.wav,right,22.2511,unknown,21.9134
clip_d2d8e9004.wav,go,8.87663,unknown,8.41886
clip_428c8a00e.wav,up,9.98834,on,9.20479
clip_3dfb4d611.wav,yes,8.32152,unknown,8.04016
clip_92b885bfb.wav,no,10.9507,go,10.7171
clip_1f1e4f84b.wav,unknown,20.3239,on,19.9634
clip_c12786e93.wav,no,16.1309,down,15.4061
clip_cc1345dff.wav,yes,15.9501,unknown,14.9712
clip_95d95d11c.wav,unknown,6.30325,off,6.16326
clip_a950e800b.wav,off,5.06968,unknown,4.67919
clip_70e02a6fc.wav,unknown,6.33129,off,6.27487
clip_30e42edca.wav,right,13.9382,unknown,12.7284
clip_2af601495.wav,unknown,8.8467,right,7.9918
clip_5f0170002.wav,go,11.183,unknown,11.0173
clip_d04064621.wav,left,6.45467,unknown,5.93824
clip_7d7b66834.wav,unknown,9.715,down,8.79293
clip_ea6618e1d.wav,no,10.443,down,9.71802
clip_cfffbb6f0.wav,unknown,9.04619,stop,8.40438
clip_fcd7e50cb.wav,unknown,9.81218,right,8.97151
clip_3ce70ec40.wav,go,9.50457,no,8.92247
clip_833c4b058.wav,unknown,16.3917,on,16.3021
clip_b86a47855.wav,unknown,7.34213,right,6.66429
clip_9e98cb0e3.wav,right,10.7969,left,10.5657
clip_2402f77c0.wav,no,6.13309,unknown,5.80887
clip_26221634f.wav,down,8.54025,go,7.86751
clip_7c4427815.wav,unknown,12.9081,on,12.7506
clip_3b2efdf91.wav,on,14.674,unknown,13.762
clip_0bfa5e5ca.wav,unknown,7.9195,right,7.20669
clip_3da5e556e.wav,yes,5.74472,unknown,5.19379
clip_9b9a8f5bb.wav,unknown,9.53556,on,9.51039
clip_1c64d14d3.wav,unknown,6.8272,on,6.44666
clip_94151ec5c.wav,go,9.77608,unknown,9.60169
clip_b0c32b2c5.wav,right,21.1954,unknown,19.3234
clip_011050af7.wav,yes,9.99146,unknown,9.61834
clip_ebe79d458.wav,on,6.89419,unknown,6.22552
clip_1cc2f7628.wav,on,12.4429,unknown,12.2621
clip_b11e7e0ed.wav,left,4.53432,unknown,4.50565
clip_978ccb177.wav,no,10.798,unknown,9.79104
clip_72c009f46.wav,on,9.27852,unknown,9.2736
clip_1b8969f39.wav,go,11.5275,unknown,10.414
clip_586464958.wav,off,7.77555,up,7.35385
clip_b382653f4.wav,yes,3.56973,unknown,3.48554
clip_b772d32f1.wav,off,8.5499,unknown,7.71981
clip_8a10d021b.wav,go,11.1723,no,11.1605
clip_51ed4d384.wav,down,5.3794,unknown,5.36207
